id,aqi,lan,lng,time,tz
1694,70,37.449083,127.003533,1492131600,+09:00
1695,70,37.452242,126.884899,1492131600,+09:00
1696,160,37.411083,127.257889,1492131600,+09:00
1697,112,37.595361,127.136472,1492131600,+09:00
1698,153,37.344533,126.936017,1492131600,+09:00
1699,139,37.607472,126.763194,1492131600,+09:00
1700,62,37.63575,127.216083,1492131600,+09:00
1701,169,37.9176,127.06129,1492131600,+09:00
1702,91,37.526617,126.8065,1492131600,+09:00
1703,129,37.382556,127.118972,1492131600,+09:00
1704,127,37.263417,127.029167,1492131600,+09:00
1705,75,37.336667,126.724817,1492131600,+09:00
1706,104,37.33155,126.801883,1492131600,+09:00
1707,157,37.008156,127.278973,1492131600,+09:00
1708,67,37.4051,126.917633,1492131600,+09:00
1709,69,37.698672,127.204729,1492131600,+09:00
1710,149,37.48721,127.59619,1492131600,+09:00
1711,151,37.2992,127.6268,1492131600,+09:00
1712,161,38.0964,127.0705,1492131600,+09:00
1713,154,37.158778,127.077528,1492131600,+09:00
1714,71,37.233983,127.202083,1492131600,+09:00
1715,112,37.347833,126.976,1492131600,+09:00
1716,157,37.280667,127.451483,1492131600,+09:00
1717,144,37.756361,126.773861,1492131600,+09:00
1718,160,36.992306,127.112528,1492131600,+09:00
1719,158,37.8534,127.1591,1492131600,+09:00
1720,129,37.539333,127.214056,1492131600,+09:00
1722,129,37.764444,126.463333,1492131600,+09:00
1723,151,37.546111,126.730278,1492131600,+09:00
1724,70,37.463889,126.65,1492131600,+09:00
1725,89,37.404839,126.697158,1492131600,+09:00
1726,95,37.473818,126.643199,1492131600,+09:00
1727,99,37.5,126.724167,1492131600,+09:00
1728,109,37.602222,126.661389,1492131600,+09:00
1729,107,37.409493,126.678309,1492131600,+09:00
1730,132,37.468333,126.635,1492131600,+09:00
1731,154,37.76,128.903056,1492131600,+09:00
1733,139,37.442667,129.1684,1492131600,+09:00
1734,155,37.336883,127.94795,1492131600,+09:00
1735,154,37.87545,127.720267,1492131600,+09:00
1736,97,37.021306,126.462389,1492131600,+09:00
1737,63,36.991722,126.368278,1492131600,+09:00
1738,93,36.782917,127.0145,1492131600,+09:00
1739,107,36.81425,127.152056,1492131600,+09:00
1740,109,36.372778,127.417222,1492131600,+09:00
1741,80,36.304667,127.366717,1492131600,+09:00
1742,152,36.372483,127.37385,1492131600,+09:00
1743,109,36.316111,127.437778,1492131600,+09:00
1744,139,37.0334,128.2957,1492131600,+09:00
1745,151,37.145137,128.220664,1492131600,+09:00
1746,134,36.709057,127.421992,1492131600,+09:00
1747,114,36.608817,127.501467,1492131600,+09:00
1748,134,36.96457,127.92616,1492131600,+09:00
1749,127,35.210167,128.9552,1492131600,+09:00
1750,117,35.275257,129.089881,1492131600,+09:00
1751,122,35.246056,129.211828,1492131600,+09:00
1752,153,35.12955,129.086283,1492131600,+09:00
1753,117,35.1295,129.0454,1492131600,+09:00
1754,132,35.204867,129.104283,1492131600,+09:00
1755,117,35.153139,129.064042,1492131600,+09:00
1756,89,35.21605,129.01965,1492131600,+09:00
1757,129,35.146085,128.9838,1492131600,+09:00
1758,132,35.0831,128.966867,1492131600,+09:00
1759,152,35.11439,129.01726,1492131600,+09:00
1760,119,35.152704,129.107809,1492131600,+09:00
1761,134,35.184683,129.078317,1492131600,+09:00
1762,132,35.09996,129.03041,1492131600,+09:00
1763,104,35.526111,129.325833,1492131600,+09:00
1764,124,35.502833,129.41455,1492131600,+09:00
1765,63,35.559667,129.371167,1492131600,+09:00
1766,52,35.434783,129.314517,1492131600,+09:00
1767,109,35.554067,129.31995,1492131600,+09:00
1768,112,35.8425,128.573333,1492131600,+09:00
1769,114,35.836728,128.505625,1492131600,+09:00
1770,89,35.6975,128.445833,1492131600,+09:00
1771,107,35.887681,128.633376,1492131600,+09:00
1772,104,35.920278,128.552222,1492131600,+09:00
1773,155,35.866389,128.546944,1492131600,+09:00
1774,102,35.830367,128.631653,1492131600,+09:00
1775,117,35.870833,128.586111,1492131600,+09:00
1776,58,35.825174,128.743217,1492131600,+09:00
1777,58,35.850801,129.207344,1492131600,+09:00
1778,147,36.151209,128.449875,1492128000,+09:00
1779,152,36.139828,128.113672,1492131600,+09:00
1780,88,36.564207,128.728086,1492131600,+09:00
1781,112,35.992092,129.366652,1492131600,+09:00
1782,87,34.866,128.6921,1492131600,+09:00
1783,53,35.243889,128.912222,1492131600,+09:00
1784,89,35.082551,128.591316,1492131600,+09:00
1785,102,35.345556,129.04,1492131600,+09:00
1786,74,35.193333,128.084167,1492131600,+09:00
1787,117,35.154972,128.689578,1492131600,+09:00
1788,132,35.066944,127.751389,1492131600,+09:00
1789,151,35.02005,127.719717,1492131600,+09:00
1790,55,34.804279,126.43457,1492131600,+09:00
1791,109,34.9506,127.48735,1492131600,+09:00
1792,58,34.850083,127.731933,1492131600,+09:00
1793,76,34.76675,126.43935,1492131600,+09:00
1794,102,35.140733,126.798833,1492131600,+09:00
1795,119,35.131917,126.8933,1492131600,+09:00
1796,104,35.14583,126.92333,1492131600,+09:00
1797,137,35.1743,126.9325,1492131600,+09:00
1798,122,35.156651,126.889699,1492131600,+09:00
1799,137,35.4373,126.713,1492131600,+09:00
1800,62,35.97285,126.700733,1492131600,+09:00
1801,153,35.40765,127.3846,1492131600,+09:00
1802,172,35.961633,127.004233,1492131600,+09:00
1804,127,35.570267,126.849067,1492131600,+09:00
1805,53,33.261361,126.567093,1492131600,+09:00
1806,37,33.48863,126.500055,1492128000,+09:00
1807,77,37.735583,127.040806,1492131600,+09:00
1808,93,36.344444,127.437222,1492131600,+09:00
1809,112,35.059783,129.079867,1492131600,+09:00
1810,154,36.810018,128.621826,1492131600,+09:00
1811,132,35.173497,129.174243,1492131600,+09:00
1822,65,18.791092,98.988666,1492120800,+07:00
1823,53,18.286776118257,99.506314173843,1492117200,+07:00
1828,41,19.909242469583,99.823357055937,1492120800,+07:00
1829,87,19.304501021455,97.971525255487,1492120800,+07:00
1831,16,19.190056,100.170326,1492120800,+07:00
1832,50,19.909995209649,99.83000059939,1492120800,+07:00
1868,71,18.564721437399,99.011144750057,1492117200,+07:00
2045,74,34.3816785,132.4695193,1492131600,+09:00
2046,72,34.3720428,132.3841492,1492131600,+09:00
2047,72,34.454477,132.4712828,1492131600,+09:00
2048,65,34.5185429,132.5099331,1492131600,+09:00
2049,57,34.3410417,132.9031028,1492131600,+09:00
2050,57,34.3916858,133.0759925,1492131600,+09:00
2052,76,34.2200983,132.2201848,1492131600,+09:00
2053,78,33.9421256,130.8962555,1492128000,+09:00
2054,82,33.9893027,130.9271263,1492124400,+09:00
2055,76,33.9556444,131.2503993,1492128000,+09:00
2056,61,33.994162,131.2178447,1492128000,+09:00
2057,59,34.178496,131.4737269,1492128000,+09:00
2058,72,34.4047159,131.4006127,1492128000,+09:00
2059,61,34.0509295,131.5627539,1492128000,+09:00
2060,70,34.0150077,131.8703504,1492128000,+09:00
2061,74,34.1698862,132.2166397,1492128000,+09:00
2062,80,34.1455225,132.2133623,1492128000,+09:00
2063,55,33.9627413,131.9526668,1492128000,+09:00
2064,65,34.369573,131.1841113,1492128000,+09:00
2065,74,33.9638389,132.1015969,1492128000,+09:00
2066,57,34.1662299,131.206092,1492124400,+09:00
2067,65,34.0730659,131.7638085,1492128000,+09:00
2068,68,33.9743747,131.179604,1492128000,+09:00
2069,68,34.2075134,132.2213437,1492128000,+09:00
2070,74,34.2898867,133.7974639,1492128000,+09:00
2071,25,34.2963582,133.8466898,1492124400,+09:00
2072,74,34.2277855,133.7871993,1492124400,+09:00
2073,74,34.1285301,133.6620338,1492128000,+09:00
2074,68,34.3106818,133.8257752,1492128000,+09:00
2075,97,34.272474,133.7535687,1492128000,+09:00
2076,78,33.8231859,132.7261427,1492128000,+09:00
2077,61,33.8119617,132.7009261,1492124400,+09:00
2078,74,33.8209317,132.7618843,1492128000,+09:00
2079,38,33.957834,133.2801951,1492128000,+09:00
2080,65,33.9322534,133.280434,1492128000,+09:00
2081,82,33.9316788,133.0801431,1492124400,+09:00
2082,46,33.9922311,133.5861801,1492128000,+09:00
2083,50,33.981041,133.5499921,1492128000,+09:00
2084,63,33.5489621,133.5987948,1492128000,+09:00
2085,46,33.5469464,133.4328307,1492128000,+09:00
2086,46,33.6724489,130.4384733,1492131600,+09:00
2087,50,33.6065452,130.4283713,1492131600,+09:00
2088,68,33.5909629,130.4010016,1492124400,+09:00
2089,63,33.551951,130.4328892,1492131600,+09:00
2090,46,33.5767169,130.2478853,1492131600,+09:00
2092,34,33.0300761,130.4462574,1492131600,+09:00
2093,65,33.0345087,130.4350108,1492131600,+09:00
2094,46,33.256819,130.3080433,1492128000,+09:00
2095,53,33.4609071,129.9588028,1492128000,+09:00
2096,65,33.3777575,130.5062441,1492128000,+09:00
2097,57,33.1966708,130.0253498,1492124400,+09:00
2098,65,33.150428,129.7789056,1492128000,+09:00
2099,70,33.1589094,129.7310117,1492124400,+09:00
2100,68,32.8431539,130.0241384,1492128000,+09:00
2101,55,33.7493585,129.6923934,1492128000,+09:00
2102,42,32.5076982,130.6018572,1492128000,+09:00
2103,57,32.2071214,130.7625212,1492124400,+09:00
2105,59,32.2151156,130.3992819,1492128000,+09:00
2106,53,32.931451,130.5589732,1492128000,+09:00
2107,70,32.978974,130.8084429,1492128000,+09:00
2108,42,32.6854378,130.6660043,1492128000,+09:00
2109,46,32.7913969,130.816418,1492124400,+09:00
2110,34,32.5125287,130.051832,1492128000,+09:00
2111,68,31.7605566,131.0798304,1492124400,+09:00
2112,57,32.5792221,131.6569128,1492124400,+09:00
2113,63,31.3770839,130.8517219,1492128000,+09:00
2116,59,31.7580584,130.2072993,1492124400,+09:00
2123,46,35.4750715,133.0127756,1492124400,+09:00
2124,89,34.8978024,132.0706869,1492128000,+09:00
2125,50,34.5118026,133.4116109,1492131600,+09:00
2126,57,34.4859521,133.3623849,1492131600,+09:00
2169,53,33.7468752,130.7301352,1492131600,+09:00
2170,57,33.6337211,130.7754698,1492131600,+09:00
2171,53,33.1572149,130.4163687,1492131600,+09:00
2172,50,33.6116969,131.1312176,1492131600,+09:00
2173,65,33.3972062,130.5529825,1492131600,+09:00
2174,61,33.8046176,130.5406849,1492131600,+09:00
2175,65,33.51904,130.531406,1492131600,+09:00
2176,30,33.562078,130.2135036,1492131600,+09:00
2177,61,33.6679801,130.8473742,1492131600,+09:00
2178,55,33.7761431,130.9798992,1492131600,+09:00
2179,74,33.3259906,130.9402631,1492124400,+09:00
2180,65,31.5970951,130.5569158,1492128000,+09:00
2181,72,31.5210749,130.5175911,1492124400,+09:00
2203,53,33.0094621,130.7002721,1492128000,+09:00
2204,76,32.4611928,130.1948406,1492128000,+09:00
2205,18,32.4648257,130.3776308,1492128000,+09:00
2206,65,32.3743246,129.9956807,1492128000,+09:00
2207,87,32.3501507,130.5055303,1492128000,+09:00
2208,53,31.5638461,130.5549058,1492128000,+09:00
2210,57,34.0032153,130.988226,1492128000,+09:00
2211,57,34.1711199,130.9337175,1492128000,+09:00
2214,78,33.9179026,133.1917495,1492124400,+09:00
2225,91,34.5118144,133.7598897,1492128000,+09:00
2226,80,34.6004315,133.777625,1492124400,+09:00
2227,72,34.5802722,133.7569824,1492124400,+09:00
2228,70,34.4902465,133.4512663,1492128000,+09:00
2229,25,34.6738544,133.7447896,1492124400,+09:00
2230,68,34.5994243,133.8263649,1492128000,+09:00
2231,68,34.6058904,133.8290396,1492128000,+09:00
2232,59,33.6052533,130.4105144,1492131600,+09:00
2233,55,33.5573387,130.3813706,1492131600,+09:00
2251,59,34.4768005,133.7709088,1492128000,+09:00
2252,65,34.5484611,133.6692753,1492128000,+09:00
2253,34,34.4694193,133.8099142,1492124400,+09:00
2254,72,31.8322929,130.2934393,1492128000,+09:00
2255,74,31.7357632,130.7651863,1492124400,+09:00
2258,80,34.6055088,133.9757649,1492124400,+09:00
2259,61,34.6719659,133.9235287,1492128000,+09:00
2260,53,34.6842025,133.985925,1492124400,+09:00
2261,78,34.3451378,134.061112,1492128000,+09:00
2267,53,32.6963741,128.841093,1492128000,+09:00
2268,10,32.5176619,130.6123397,1492124400,+09:00
2269,50,26.3477453,127.8197399,1492124400,+09:00
2391,30,35.4376044,133.3415547,1492124400,+09:00
2392,70,34.6778114,131.851239,1492128000,+09:00
2393,70,33.8719213,130.9743691,1492128000,+09:00
2394,59,33.9014008,130.8074766,1492131600,+09:00
2395,55,33.8952852,130.8293832,1492131600,+09:00
2396,76,33.8863808,130.8503177,1492131600,+09:00
2397,57,33.8682348,130.7999005,1492131600,+09:00
2399,20,33.2528646,131.6807768,1492124400,+09:00
2400,70,33.2479575,131.7191957,1492124400,+09:00
2401,34,33.1476582,131.6568487,1492128000,+09:00
2402,46,33.1868849,131.5416007,1492124400,+09:00
2403,59,33.2368408,131.5944599,1492128000,+09:00
2404,34,33.2345359,131.60805,1492120800,+09:00
2405,59,33.2489479,131.8755159,1492128000,+09:00
2406,38,31.3734237,130.5421946,1492128000,+09:00
2441,85,33.8883761,132.7327337,1492128000,+09:00
2443,59,33.8415754,132.7273814,1492124400,+09:00
2453,59,33.5921525,131.1958158,1492124400,+09:00
2454,59,32.9647028,131.9043903,1492124400,+09:00
2474,46,35.3462402,132.750888,1492128000,+09:00
2475,38,35.2046731,132.4994755,1492128000,+09:00
2476,53,35.4263066,133.2481876,1492124400,+09:00
2477,59,35.0111175,132.2214858,1492120800,+09:00
2478,65,33.3896822,133.2730213,1492128000,+09:00
2479,53,26.2065885,127.6940118,1492120800,+09:00
2480,23,26.2156788,127.6857172,1492120800,+09:00
2481,53,24.3403337,124.1872098,1492124400,+09:00
2483,55,26.5934217,127.9877767,1492128000,+09:00
2484,25,26.1460627,127.6656834,1492124400,+09:00
2485,22,26.356543,127.9724141,1492124400,+09:00
2486,55,24.8035377,125.2879675,1492128000,+09:00
2487,22,26.2218696,127.7578608,1492124400,+09:00
2526,42,33.8226691,130.8764012,1492131600,+09:00
2527,38,33.8615403,130.7601599,1492131600,+09:00
2536,57,34.3163693,133.8608574,1492124400,+09:00
2553,765,28.6506678,77.3156791,1492117200,+05:30
2554,99,28.6328768,77.2006339,1492117200,+05:30
2555,147,28.6682245,77.1167427,1492117200,+05:30
2556,167,28.5651095,77.1752543,1492113600,+05:30
2558,274,28.6793308,77.2280838,1492117200,+05:30
2559,76,22.2848797,114.1440747,1492124400,+08:00
2560,74,22.2828962,114.2193366,1492124400,+08:00
2561,15,22.3568591,114.1294899,1492124400,+08:00
2562,70,22.3134092,114.2247003,1492124400,+08:00
2563,91,22.376491,114.184668,1492124400,+08:00
2564,66,22.33003,114.159173,1492124400,+08:00
2565,95,22.4509766,114.1641396,1492124400,+08:00
2567,92,22.3717029,114.1144402,1492124400,+08:00
2568,74,22.288916,113.9435389,1492124400,+08:00
2569,75,22.445058,114.0225516,1492124400,+08:00
2570,104,22.2800192,114.1853357,1492124400,+08:00
2571,69,22.2796569,114.1719873,1492124400,+08:00
2572,107,22.3221146,114.1687333,1492120800,+08:00
2573,152,47.91591095097651,106.8950138108166,1492128000,+08:00
2574,210,47.929732,106.888629,1492128000,+08:00
2575,84,47.91929600400292,106.9384152654763,1492128000,+08:00
2576,160,47.863943,106.779094,1492128000,+08:00
3303,160,39.954592,116.468117,1492128000,+08:00
3304,78,31.2047372,121.4489017,1492106400,+08:00
3305,137,23.141191,113.258374,1492128000,+08:00
3306,149,30.6250145,104.0670559,1492128000,+08:00
3308,69,22.396428,114.109497,1492124400,+08:00
3384,53,32.5002644,130.6395079,1492124400,+09:00
3385,46,35.4389206,133.8445063,1492124400,+09:00
3386,87,34.254898,132.576895,1492131600,+09:00
3387,57,31.9288843,131.4115842,1492120800,+09:00
3410,76,40.6532,109.8756,1492124400,+08:00
3411,127,40.5905,110.0067,1492124400,+08:00
3412,77,40.6575,109.8104,1492124400,+08:00
3413,89,40.6821,109.8538,1492124400,+08:00
3414,104,40.6288,109.8654,1492124400,+08:00
3415,93,40.5546,110.0377,1492124400,+08:00
3416,76,39.8129,110.0023,1492124400,+08:00
3417,70,39.8261,109.9486,1492124400,+08:00
3418,61,39.5986,109.7736,1492124400,+08:00
3419,69,39.5989,109.8119,1492124400,+08:00
3420,68,39.7884,109.9734,1492124400,+08:00
3421,30,24.9617,118.6108,1492124400,+08:00
3422,43,24.9117,118.5819,1492124400,+08:00
3423,42,24.8978,118.5972,1492124400,+08:00
3424,46,24.9424,118.6663,1492124400,+08:00
3425,80,34.3672,107.1906,1492124400,+08:00
3426,93,34.3017,107.0708,1492124400,+08:00
3427,159,34.3547,107.1431,1492124400,+08:00
3428,152,34.3739,107.1186,1492124400,+08:00
3430,78,21.4086,109.1436,1492124400,+08:00
3431,95,21.5233,109.1778,1492124400,+08:00
3432,74,21.4661,109.0981,1492124400,+08:00
3433,102,21.5958,109.2256,1492124400,+08:00
3434,129,36.1939,113.0972,1492124400,+08:00
3435,97,36.2126,113.0886,1492124400,+08:00
3437,104,36.1542,113.1097,1492124400,+08:00
3439,119,40.0758,113.2994,1492124400,+08:00
3440,104,40.1269,113.2661,1492124400,+08:00
3441,153,40.1097,113.3819,1492124400,+08:00
3442,102,40.0917,113.3444,1492124400,+08:00
3443,122,40.0844,113.2711,1492124400,+08:00
3444,112,36.0714,111.5028,1492124400,+08:00
3445,124,36.0875,111.5025,1492124400,+08:00
3446,166,36.0978,111.5125,1479816000,+08:00
3447,137,36.0783,111.5531,1492124400,+08:00
3448,122,36.0822,111.5169,1492124400,+08:00
3449,137,36.0417,111.4917,1492124400,+08:00
3450,163,24.3406,109.3886,1492128000,+08:00
3451,162,24.3304,109.4108,1492128000,+08:00
3452,147,24.299,109.4221,1492128000,+08:00
3453,168,24.3663,109.3957,1492128000,+08:00
3454,76,34.9058,108.9344,1492124400,+08:00
3456,76,35.0994,109.0656,1492124400,+08:00
3457,76,34.5101,109.5293,1492124400,+08:00
3458,107,34.493,109.4636,1492124400,+08:00
3459,119,34.5004,109.5049,1492124400,+08:00
3460,152,34.3181,108.6761,1492124400,+08:00
3461,151,34.3617,108.7233,1492124400,+08:00
3462,125,34.3956,108.7197,1492124400,+08:00
3463,102,36.5767,109.4824,1492124400,+08:00
3464,96,36.6275,109.4131,1492124400,+08:00
3465,99,36.6028,109.4761,1492124400,+08:00
3466,109,37.8792,113.4922,1492124400,+08:00
3468,112,37.8531,113.6292,1492124400,+08:00
3469,112,37.8561,113.5922,1492124400,+08:00
3470,97,37.8694,113.5689,1492124400,+08:00
3471,61,37.85,113.5158,1492124400,+08:00
3472,85,37.8564,113.5753,1492124400,+08:00
3473,104,24.3694,102.5778,1492124400,+08:00
3474,112,24.3603,102.5433,1482404400,+08:00
3475,95,24.3411,102.4964,1482404400,+08:00
3476,165,40.0005,124.354707,1492128000,+08:00
3477,76,39.608266,109.781327,1492124400,+08:00
3478,165,40.711052,120.836932,1492128000,+08:00
3479,153,41.119997,122.070714,1492128000,+08:00
3480,188,40.667012,122.235418,1492124400,+08:00
3481,65,23.2775,116.7258,1492124400,+08:00
3482,82,23.3667,116.6794,1492124400,+08:00
3484,72,23.4714,116.7519,1492124400,+08:00
3485,76,23.2539,116.6092,1492124400,+08:00
3486,59,23.3633,116.7244,1492124400,+08:00
3487,139,24.81119444,113.5593889,1492124400,+08:00
3488,112,24.769519,113.586606,1492124400,+08:00
3489,127,24.795928,113.598061,1492124400,+08:00
3490,117,24.68636111,113.5970833,1492124400,+08:00
3491,95,24.77908333,113.6734722,1492124400,+08:00
3496,180,41.1556,122.0247,1492124400,+08:00
3497,165,41.0903,122.0539,1492124400,+08:00
3500,183,40.6789,122.1658,1492124400,+08:00
3508,114,23.7106,113.0208,1492128000,+08:00
3517,122,35.4934,112.835,1492124400,+08:00
3518,127,35.4883,112.8564,1492124400,+08:00
3519,151,35.4894,112.8664,1492124400,+08:00
3520,142,35.4813,112.8252,1492124400,+08:00
3523,78,39.3179,112.4254,1492124400,+08:00
3524,59,39.3265,112.4078,1492124400,+08:00
3525,65,39.3673,112.4279,1492124400,+08:00
3526,122,37.7019,112.7549,1492110000,+08:00
3528,107,37.7111,112.7306,1492124400,+08:00
3529,74,37.7087,112.7105,1492124400,+08:00
3530,91,35.0147,110.9956,1492124400,+08:00
3531,85,35.0611,111.0233,1492124400,+08:00
3533,119,35.0308,110.9678,1492124400,+08:00
3534,74,35.1147,111.0414,1492124400,+08:00
3535,152,38.4186,112.7356,1492124400,+08:00
3536,139,38.4519,112.7383,1492124400,+08:00
3537,151,38.4928,112.7003,1492124400,+08:00
3540,160,37.5136,111.1297,1492124400,+08:00
3541,155,35.490702,112.851831,1492128000,+08:00
3542,76,39.331595,112.432825,1492128000,+08:00
3543,107,37.687024,112.752695,1492128000,+08:00
3544,144,35.026412,111.007529,1492128000,+08:00
3545,160,38.416663,112.734174,1492128000,+08:00
3546,158,37.518314,111.144319,1492128000,+08:00
3579,152,24.3898,109.4883,1492128000,+08:00
3580,117,24.3158,109.4839,1492128000,+08:00
3581,161,25.2697,110.2819,1492124400,+08:00
3582,155,25.27083333,110.3088889,1492124400,+08:00
3583,160,25.2178,110.2869,1492124400,+08:00
3584,99,25.3167,110.4144,1492124400,+08:00
3585,60,42.2556,118.8789,1492124400,+08:00
3586,76,42.2814,118.9233,1492124400,+08:00
3587,68,42.2725,118.9572,1492124400,+08:00
3588,74,42.0317,119.2719,1492124400,+08:00
3589,201,31.6861,118.5058,1492124400,+08:00
3590,151,31.6411,118.4828,1492124400,+08:00
3591,109,31.7133,118.6439,1492124400,+08:00
3592,163,31.7506,118.5106,1492124400,+08:00
3593,156,31.6928,118.48,1492124400,+08:00
3594,134,31.4189,118.37,1492124400,+08:00
3595,151,31.3178,118.3708,1492124400,+08:00
3596,137,31.3508,118.3528,1492124400,+08:00
3597,132,31.3839,118.4022,1492124400,+08:00
3598,89,31.4747,104.7778,1492124400,+08:00
3599,119,31.4539,104.7536,1492124400,+08:00
3600,152,31.4656,104.6717,1492124400,+08:00
3601,152,31.5072,104.7283,1492124400,+08:00
3602,76,31.1208,104.4219,1492124400,+08:00
3603,91,31.1333,104.3883,1492124400,+08:00
3604,112,31.1167,104.4053,1492124400,+08:00
3605,155,31.1108,104.3539,1492124400,+08:00
3606,163,26.5703,101.6939,1492124400,+08:00
3607,160,26.5928,101.5769,1492124400,+08:00
3608,174,26.585,101.7169,1492124400,+08:00
3609,158,26.5017,101.7453,1492124400,+08:00
3611,109,28.8194,104.5969,1492124400,+08:00
3612,107,28.76611,104.6225,1492124400,+08:00
3613,124,28.7867,104.6061,1492124400,+08:00
3614,139,28.76389,104.6417,1492124400,+08:00
3615,153,28.71583,104.5761,1492124400,+08:00
3616,122,28.7989,104.6789,1492124400,+08:00
3617,155,29.3628,104.7547,1492124400,+08:00
3618,181,29.3586,104.7214,1484751600,+08:00
3619,114,29.3564,104.7747,1490288400,+08:00
3620,139,29.3411,104.7692,1492124400,+08:00
3621,142,28.9583,105.4306,1492124400,+08:00
3622,162,28.9026,105.4436,1492124400,+08:00
3623,152,28.8558,105.4322,1492124400,+08:00
3624,109,28.8833,105.4322,1492124400,+08:00
3625,91,30.8064,106.056,1492124400,+08:00
3626,144,30.8023,106.0789,1492124400,+08:00
3627,134,30.8217,106.1031,1492124400,+08:00
3628,154,30.7856,106.1064,1492124400,+08:00
3629,151,30.7636,106.0642,1492124400,+08:00
3630,119,30.8388,106.1087,1492124400,+08:00
3631,72,47.3636,123.9305,1492124400,+08:00
3633,127,47.3227,123.9483,1492124400,+08:00
3634,63,47.203,123.6261,1492124400,+08:00
3635,53,47.3386,123.9305,1492124400,+08:00
3636,63,46.5776,125.1386,1492124400,+08:00
3637,57,46.0347,124.8354,1492128000,+08:00
3638,68,46.3991,124.8847,1492128000,+08:00
3639,61,46.528,125.112,1492124400,+08:00
3640,65,46.6219,124.8648,1492124400,+08:00
3641,158,44.6104,129.6459,1492124400,+08:00
3642,153,44.5952,129.5902,1492124400,+08:00
3643,169,44.562546,129.616794,1492120800,+08:00
3644,147,44.580122,129.618569,1492124400,+08:00
3645,83,29.5867,115.9936,1492124400,+08:00
3646,132,29.6816,115.9872,1492128000,+08:00
3647,132,29.7048,115.9581,1492128000,+08:00
3648,142,29.7292,115.988,1492128000,+08:00
3649,95,29.6535,116.0174,1492124400,+08:00
3650,122,29.6926,116.0628,1492128000,+08:00
3651,127,29.6039,115.9114,1492124400,+08:00
3652,151,29.7534,116.0726,1492124400,+08:00
3653,153,30.199652,115.03852,1492124400,+08:00
3654,144,32.629397,110.797991,1492128000,+08:00
3655,97,32.008986,112.122415,1492128000,+08:00
3656,159,30.39194,114.894843,1492128000,+08:00
3657,87,31.035423,112.199265,1492128000,+08:00
3658,127,30.924568,113.916903,1492128000,+08:00
3659,152,30.453906,114.872316,1492128000,+08:00
3660,155,29.841443,114.322492,1492124400,+08:00
3661,93,31.690216,113.382458,1492128000,+08:00
3662,112,30.29468,109.479665,1492128000,+08:00
3663,102,30.362641,113.454593,1492128000,+08:00
3664,82,30.40211,112.900079,1492124400,+08:00
3665,50,30.663372,113.16653,1492128000,+08:00
3666,89,31.743483,110.680448,1492128000,+08:00
3667,149,30.199652,115.03852,1492124400,+08:00
3668,144,32.629397,110.797991,1492128000,+08:00
3669,137,30.691967,111.286471,1492128000,+08:00
3670,97,32.008986,112.122415,1492128000,+08:00
3671,159,30.39194,114.894843,1492128000,+08:00
3672,87,31.035423,112.199265,1492128000,+08:00
3673,127,30.924568,113.916903,1492128000,+08:00
3674,95,30.335165,112.239741,1492124400,+08:00
3675,152,30.453906,114.872316,1492128000,+08:00
3676,155,29.841443,114.322492,1492124400,+08:00
3677,89,31.690216,113.382458,1492128000,+08:00
3678,112,30.272156,109.488172,1492128000,+08:00
3679,102,30.362641,113.454593,1492128000,+08:00
3680,82,30.40211,112.900079,1492124400,+08:00
3681,50,30.663372,113.16653,1492128000,+08:00
3682,89,31.743483,110.680448,1492128000,+08:00
3686,53,18.279680637193,99.663144703624,1492117200,+07:00
3712,74,34.3020519,133.9630795,1492124400,+09:00
3714,30,35.3084172,132.9004688,1492124400,+09:00
3721,78,39.77313,98.289152,1492128000,+08:00
3723,78,39.7711,98.2908,1492128000,+08:00
3724,124,34.8022,114.3406,1492124400,+08:00
3725,95,34.7975,114.3733,1492124400,+08:00
3726,97,34.7781,114.3389,1492128000,+08:00
3728,97,34.7967,114.2886,1492124400,+08:00
3755,65,36.2789097,133.1977459,1492128000,+09:00
3756,72,26.745635,128.1779073,1492128000,+09:00
3759,79,18.537697,73.804606,1492117200,+05:30
3760,109,18.529914,73.849717,1492117200,+05:30
3761,94,18.577783,73.90815,1492117200,+05:30
3763,158,18.459878,73.852253,1492117200,+05:30
3764,201,18.502108,73.927478,1492117200,+05:30
3765,201,18.642103,73.849058,1492117200,+05:30
3766,129,18.661697,73.762333,1492117200,+05:30
3767,41,18.526742,73.975069,1492117200,+05:30
3786,223,39.63,118.2,1492124400,+08:00
3787,132,30.0469,119.9518,1492120800,+08:00
3788,132,30.23666667,119.7186111,1492124400,+08:00
3789,132,30.23194444,119.6947222,1492124400,+08:00
3790,61,30.052161,120.535708,1492088400,+08:00
3791,82,29.33536389,120.0786111,1492124400,+08:00
3792,70,29.30496389,120.0905556,1492124400,+08:00
3800,53,32.5162553,130.4322884,1492128000,+09:00
3801,46,32.9714846,131.0496641,1492128000,+09:00
3802,55,32.8796401,130.8824801,1492128000,+09:00
3803,55,32.653002,130.8084573,1492128000,+09:00
3806,55,32.8172684,130.7046886,1492128000,+09:00
3807,63,32.848144,130.7534969,1492124400,+09:00
3809,57,33.1799153,129.7151101,1492128000,+09:00
3810,42,32.7890027,130.3748552,1492128000,+09:00
3845,225,26.8465108,80.9466832,1492120800,+05:30
3847,68,38.5247,102.1878,1492128000,+08:00
