R,G,B,Transparency,Distance
137,122,125,255,72.52468911803679
142,132,133,255,66.70661172116769
137,128,133,255,71.37862398261409
149,137,149,255,61.01732452720833
159,140,160,255,55.293929775820665
164,142,163,255,52.813130398992925
161,147,162,255,56.66856635782962
164,152,166,255,58.144336010365926
180,169,185,255,69.3551805947127
142,133,150,255,67.37010361545525
187,87,160,255,48.08254387926892
211,107,186,255,50.1034536443146
208,99,182,255,49.9576860940553
217,105,187,255,52.46145729975337
221,110,189,255,53.477845460168105
221,113,188,255,51.77528960846289
221,115,187,255,50.40269684873071
219,118,188,255,50.37917401240319
223,121,194,255,56.82453893559402
209,105,182,255,47.127488991596564
200,87,159,255,43.51684770452764
213,94,88,255,60.154087325367584
216,141,57,255,84.24880420176513
228,138,65,255,78.05570427514341
242,136,60,255,86.99380417562105
250,163,73,255,87.21376938052359
246,177,74,255,91.73629594986022
235,174,67,255,91.44233365021752
245,184,78,255,92.79736593647802
245,186,82,255,91.52508080491725
245,190,87,255,91.28404113499123
250,188,87,255,92.03990282067636
255,186,88,255,92.54328105133814
247,163,75,255,84.27417728289652
216,130,57,255,82.86324488032207
218,143,85,255,58.099565632847415
197,145,97,255,48.10645342526485
147,133,133,255,61.88285596839098
139,127,131,255,69.56313587446516
156,140,151,255,55.40298127334223
165,144,163,255,52.67123377847686
166,144,165,255,52.80044856410488
168,150,164,255,53.27009343494143
173,159,172,255,58.75878612449709
168,156,170,255,59.2122036589219
168,160,175,255,64.04702031893274
206,102,177,255,44.173680593802715
209,97,179,255,48.554731982529056
213,99,184,255,51.91466088081184
216,104,188,255,53.59635632582024
219,110,191,255,54.90636229645879
219,115,192,255,54.7202279673735
214,114,186,255,48.31668310324616
222,122,194,255,56.507914226399556
216,114,190,255,52.457209873829164
178,71,151,255,62.861850473973476
197,80,161,255,51.12988810405116
207,135,50,255,89.89289006857219
219,140,63,255,78.56014949390554
249,153,69,255,86.07800887795187
246,174,76,255,88.62897351783101
234,175,71,255,88.57317298812059
237,178,74,255,88.98425654141307
244,187,82,255,91.79845620336934
245,188,85,255,91.0493388045296
243,184,82,255,89.40288033795248
255,189,88,255,94.54843805123478
255,182,89,255,89.38908650039242
235,147,63,255,83.89264274628728
210,126,53,255,86.35467296678281
231,166,108,255,56.49622944836276
143,121,123,255,67.16908184856766
148,127,132,255,60.51261843333174
153,131,143,255,55.48391477315034
164,143,160,255,51.87709834143447
160,139,158,255,53.40980530457705
167,149,161,255,52.2558831056111
164,148,159,255,53.44279968426921
169,155,170,255,58.01697094101308
175,164,180,255,65.33367822380032
147,140,156,255,65.02944628567451
192,89,160,255,44.48253887517615
211,98,178,255,47.24542694190875
212,96,184,255,53.39522886710033
215,100,191,255,57.814196120146725
217,107,196,255,60.128461227816636
219,114,198,255,60.69052308740963
214,116,191,255,52.78578188205771
221,123,196,255,58.171777844575885
220,119,195,255,57.25798769082479
221,117,196,255,58.682699300869345
186,70,159,255,62.40841240239298
211,97,172,255,43.11606749593105
210,99,92,255,54.021772911223835
208,135,56,255,83.92705541429815
217,131,58,255,82.04052452971669
237,131,57,255,87.48123011410756
242,165,75,255,83.02752201170581
238,179,79,255,86.34766163627934
230,175,72,255,86.705371637012
238,184,78,255,90.23756521437981
245,183,82,255,89.55273388437347
245,183,82,255,89.55273388437347
251,189,88,255,92.62652980790317
255,189,91,255,92.95402073894431
253,167,72,255,91.21892066444784
229,138,55,255,87.86438491380187
216,137,71,255,69.83215500533619
222,159,115,255,44.09661835989539
145,117,129,255,64.36955869708399
150,132,146,255,58.83669960407793
147,130,146,255,61.60242315248379
162,144,156,255,52.52642910072182
152,134,146,255,57.14650141456506
169,155,168,255,56.984854959586265
173,162,176,255,62.79437603652221
168,161,177,255,65.72492265140214
208,94,171,255,44.302365170208155
212,93,183,255,54.27296365950701
215,98,194,255,61.36306103707032
216,102,198,255,63.51335825354514
216,110,200,255,63.00029592151421
213,114,194,255,55.98526125063765
216,120,194,255,55.47473166154066
220,122,195,255,57.02302538960786
216,112,191,255,53.87028524299937
203,87,176,255,53.03230392731601
201,90,158,255,40.26723198254491
217,138,61,255,79.90642316156526
218,119,51,255,89.08734244765735
242,156,71,255,82.36949772852869
246,180,83,255,87.41753122575174
228,174,68,255,88.82294211334806
233,181,72,255,91.07643957868663
243,181,78,255,90.12400511367927
249,187,84,255,92.66238814006171
247,188,86,255,91.29181926537316
252,187,85,255,93.44231173444629
255,182,79,255,95.37784162659732
246,157,65,255,89.39480424444041
246,166,115,255,60.96110560494514
184,125,93,255,52.189264499818066
142,122,134,255,66.31459435587212
144,128,139,255,64.1055892867103
159,139,150,255,52.10463640246699
164,144,155,255,50.463300523325096
166,150,163,255,54.346008929155516
163,151,165,255,58.00373692333546
176,165,181,255,66.06678305522304
154,145,162,255,61.92491112093017
192,84,159,255,48.19856363638052
205,89,178,255,52.906387949555494
215,95,192,255,61.00476839766483
213,97,194,255,61.61582004330198
213,104,195,255,59.70094517314938
211,112,192,255,54.32944736763384
211,115,189,255,50.75228357272022
218,120,195,255,56.77728437464653
225,121,200,255,63.12670155564569
226,112,199,255,63.656274678681264
182,64,150,255,67.15394093965887
206,94,166,255,40.92792380300264
184,80,139,255,50.99495457037818
208,133,49,255,90.68196350602881
216,134,58,255,82.2123023450494
234,133,55,255,88.59779574799981
253,174,79,255,89.80351178746552
234,176,66,255,93.02966376680126
229,178,63,255,95.27280809156099
237,181,72,255,92.25318942998102
242,184,77,255,92.31578239006924
255,194,91,255,96.46604111553862
247,182,78,255,92.36405596766542
254,187,80,255,97.36320723508014
255,179,82,255,91.7105622966895
231,130,52,255,90.43549343238976
225,125,65,255,76.2381179628319
250,172,126,255,64.4213456382472
147,126,133,255,61.36890009645313
149,130,136,255,59.34011276588724
156,136,145,255,53.4902511976111
167,147,158,255,50.17504996262489
157,139,151,255,54.19754781352216
163,147,160,255,54.22635657577752
168,154,169,255,57.66835010779768
172,159,176,255,61.65267320414001
199,87,173,255,51.55239385865125
216,97,191,255,59.2981136399466
213,94,186,255,56.236821743465086
215,103,189,255,54.762526610764915
218,117,195,255,57.118401157405145
207,109,184,255,47.455522100134814
220,117,198,255,60.41043900869345
224,117,199,255,62.28564735233562
225,113,195,255,59.420930707390156
215,102,180,255,47.23088392754547
215,101,179,255,46.875999850466094
212,137,56,255,84.28275381699365
245,156,66,255,87.78266306789892
237,173,65,255,93.11188052249614
231,178,64,255,94.93746431041303
236,180,71,255,92.07779671011431
239,181,74,255,91.46153693901135
253,188,86,255,94.00955236193961
248,183,79,255,92.75477964942216
249,189,79,255,97.03957422924809
255,187,85,255,94.89080807714093
255,154,72,255,87.0696016983259
239,150,94,255,60.32936961458262
212,149,105,255,42.08572941782039
147,125,128,255,62.07539302849017
147,126,133,255,61.36890009645313
165,143,155,255,49.21817301294446
161,141,153,255,51.535438019537374
163,145,159,255,53.06647990486325
170,153,169,255,55.78938732051726
176,162,179,255,63.01568321203394
158,145,163,255,58.862342309931414
184,77,159,255,57.151459697075396
210,94,183,255,53.57926325494786
207,89,177,255,52.10186975054866
212,98,183,255,51.485936928008485
208,104,183,255,48.44961432295928
219,116,195,255,57.44906966873331
220,115,197,255,59.74089623727582
219,112,194,255,57.25251349089731
229,120,199,255,63.44538224625169
226,115,191,255,55.61014913240073
181,71,144,255,60.54732695874445
193,75,163,255,57.30602454625133
203,86,167,255,48.06503235848026
205,129,53,255,86.47318324942694
213,122,55,255,84.52471181427167
232,131,51,255,91.71812014520015
240,166,67,255,89.08406921745348
234,176,68,255,91.46154144212402
233,175,67,255,91.4159901218301
238,177,71,255,90.9562473590727
245,180,80,255,88.95981482432909
250,185,83,255,92.39483208625786
248,188,78,255,96.59372988749799
255,188,85,255,95.5474483224253
255,177,94,255,83.46795627316581
227,128,60,255,81.61818058202238
216,124,65,255,74.75828851274532
247,174,121,255,65.25082933849545
175,133,82,255,66.64751673683597
146,124,126,255,63.456098961597554
154,133,142,255,54.69140071855452
154,132,144,255,54.68816244461902
159,139,151,255,52.31864625385412
164,146,160,255,52.994165740278255
165,148,164,255,54.68824528657467
177,164,181,255,64.98233358606491
197,85,169,255,50.99307270720777
205,91,176,255,50.08482315283822
212,98,183,255,51.485936928008485
206,99,179,255,47.46431300911618
218,111,191,255,54.45020445880143
220,113,195,255,58.190898034316376
214,107,189,255,53.16200462690664
227,118,197,255,61.111831115941335
231,123,199,255,63.97133229338835
208,100,175,255,43.54752053616204
204,89,170,255,47.44862187492207
190,80,143,255,48.595015248029156
214,123,58,255,81.56869768916123
238,154,64,255,86.10731047460695
235,170,68,255,88.55422237829984
233,172,66,255,90.61670579187198
236,174,71,255,88.6229321712315
239,173,76,255,85.29661525817711
250,185,85,255,91.189364613715
249,186,80,255,94.45569494538255
251,184,80,255,94.07255719743452
255,181,95,255,85.49529243880457
253,163,87,255,78.77758540125109
231,150,84,255,64.92064770717367
234,175,107,255,64.9747718462976
150,127,133,255,58.41225177732441
148,127,134,255,60.30316917097535
159,137,149,255,51.40473399058858
163,143,155,255,50.97609241492753
156,139,155,255,56.12335837591255
173,159,176,255,61.073606342142064
158,147,163,255,59.57242809386756
176,69,147,255,64.94810541176143
204,92,174,255,48.0198962183499
207,93,178,255,50.19113603297631
212,100,184,255,51.33466820137229
210,98,182,255,50.52313859327555
215,106,189,255,53.62912073655464
217,108,189,255,53.25455843963348
222,115,193,255,56.35113836702251
224,115,194,255,57.82443223498917
224,115,194,255,57.82443223498917
204,93,172,255,45.894058807318004
210,101,166,255,35.91899252838773
213,124,58,255,81.48354795712484
233,136,57,255,86.73222945118114
238,162,68,255,85.7686116777625
239,171,70,255,88.78810765242267
239,176,73,255,89.22789928646087
236,170,74,255,84.12412999050657
246,180,83,255,87.41753122575174
246,183,78,255,92.57016247027613
247,184,79,255,92.9600198622405
253,183,88,255,89.57256299073305
255,186,101,255,86.01614856165804
233,142,61,255,83.95335973470814
245,166,87,255,76.07621181739412
220,160,98,255,55.477790393005826
148,123,127,255,61.31754430886695
146,123,129,255,62.9179617091831
154,131,139,255,54.36917906463292
158,136,148,255,51.96264392453819
157,139,153,255,54.66323637879752
158,144,159,255,57.0292510384562
174,162,176,255,62.242003022353046
188,79,158,255,53.514238243341204
201,87,172,255,50.58822252453402
212,96,184,255,53.39522886710033
209,93,181,255,52.53626867912816
210,96,181,255,50.79508908669433
222,113,194,255,57.68621637509668
220,113,191,255,54.37637510196558
218,111,191,255,54.45020445880143
223,114,195,255,58.68585751856489
219,110,191,255,54.90636229645879
180,68,150,255,64.38930750105368
193,86,156,255,44.97878197781978
210,106,167,255,33.61203285172898
238,148,62,255,86.06670177485974
243,169,72,255,87.71349696477616
241,176,76,255,87.75264897152458
236,170,74,255,84.12412999050657
240,176,79,255,85.23283966118382
243,180,77,255,90.19389814801282
250,187,82,255,94.3109549937473
249,187,86,255,91.48231194184328
255,186,90,255,91.44918857022314
255,171,78,255,89.91685829039238
225,130,46,255,94.98891058767485
253,174,107,255,73.96217846328801
176,129,87,255,61.48467392808961
147,121,124,255,63.053677777398704
148,123,127,255,61.31754430886695
149,124,130,255,59.77346213404373
151,128,138,255,57.12890612923469
160,140,151,255,51.66452794372668
150,134,145,255,59.004308790844654
164,152,166,255,58.144336010365926
160,149,165,255,59.52759708764226
205,93,177,255,49.506928487245034
211,91,181,255,53.850043981179496
213,93,183,255,54.35520088091498
210,95,178,255,48.96987664190677
220,109,188,255,52.60750556761644
214,107,187,255,51.2981823610347
221,114,194,255,57.252211351612964
224,116,201,255,64.336208041126
224,115,198,255,61.620251606995225
201,92,173,255,47.65252339974354
206,101,168,255,37.43175300444584
198,93,152,255,35.828937177177565
216,116,56,255,84.18597159492327
234,128,52,255,91.15524922256363
241,158,66,255,86.91468039638609
239,169,71,255,86.98032435507098
235,172,77,255,82.60192279019044
237,174,79,255,82.95624313254692
241,177,79,255,86.21264210381945
246,184,81,255,91.25419024228404
242,188,79,255,93.62209458386866
248,188,78,255,96.59372988749799
255,181,79,255,94.78334901212628
247,152,58,255,94.14182868912799
243,148,82,255,70.98658866678704
231,169,108,255,58.71092072232619
150,124,127,255,59.335969026388234
153,126,131,255,55.669078914186116
154,129,135,255,54.3554812375357
157,136,145,255,52.51799931073143
158,141,151,255,53.818271193015406
157,143,156,255,56.633116977499654
167,156,170,255,59.89283582973169
193,84,167,255,51.67993522296406
211,87,181,255,56.459096195387396
213,88,180,255,55.19237186630064
213,95,179,255,49.971954782473304
209,98,177,255,46.345616824935
207,100,180,255,47.74087685036988
220,115,197,255,59.74089623727582
227,117,204,255,67.86781090744012
223,113,199,255,62.67671732075718
217,110,188,255,51.7087925810029
175,69,144,255,65.16348889179365
180,72,147,255,60.4246454721275
217,106,175,255,41.38940191614219
236,144,57,255,89.00379120002475
234,161,66,255,85.72500795950968
233,173,77,255,82.54853430069743
234,176,79,255,83.16872781399485
243,177,81,255,85.6223185726913
240,177,74,255,89.42006667459843
235,184,69,255,95.69163934085555
251,196,80,255,102.03057923186296
252,178,69,255,98.44012917754429
255,169,74,255,91.714514190593
237,127,52,255,92.02733220456464
223,120,53,255,87.75514584500125
253,177,102,255,78.24202232306693
213,161,101,255,52.83317646103419
153,127,130,255,55.85470579409567
153,128,132,255,55.601194278036836
146,123,131,255,62.620804274965224
164,144,153,255,49.878346777957184
153,137,148,255,56.99560855829007
164,152,166,255,58.144336010365926
163,155,170,255,62.21229176504951
210,87,178,255,54.23701163572389
211,86,178,255,54.98670099395271
211,93,177,255,49.50288515583614
204,93,172,255,45.894058807318004
206,99,179,255,47.46431300911618
218,110,195,255,58.50782671593676
221,111,200,255,63.59837342011474
218,108,195,255,59.05139236491045
231,127,204,255,68.66052071590522
205,101,176,255,43.920197451610754
205,88,166,255,45.69316281505911
218,107,176,255,42.040610176242474
234,133,51,255,92.41308871904319
234,157,65,255,84.99548037913783
225,167,70,255,82.82550615036963
230,174,77,255,82.28310946562365
237,171,75,255,84.23300754261642
244,179,77,255,89.98234892554663
234,183,66,255,97.0456815335967
238,186,68,255,98.53649532320789
247,181,71,255,96.56933329471546
255,180,87,255,89.28389953503311
251,144,72,255,82.10291220348955
245,154,73,255,81.2904075947663
247,177,105,255,73.50685151943662
157,131,134,255,51.663037187183384
152,131,140,255,56.36034675663247
160,142,154,255,53.03173698874573
160,148,160,255,57.13796754892281
166,155,169,255,59.571985620024165
137,129,144,255,71.30063890509078
186,68,156,255,63.321941364678416
207,84,175,255,54.33840715487681
206,88,172,255,49.3850592150882
204,91,171,255,46.62422305861458
202,93,176,255,49.028446046996066
205,97,182,255,51.116256883982935
219,109,198,255,61.790715124966006
224,116,202,255,65.29544606106677
217,115,191,255,53.38622650798413
221,119,193,255,55.540212552850605
189,82,164,255,53.08428120056415
212,98,175,255,44.900120397764866
200,100,164,255,36.01522725557689
202,139,44,255,96.54106545479644
237,153,65,255,84.55077661713581
225,165,69,255,82.67779636078119
226,172,74,255,82.47202743514077
237,171,74,255,84.99912910419634
238,171,67,255,90.81493240911341
236,183,67,255,96.8508052230843
237,184,68,255,97.00726150848007
243,182,76,255,92.11237972563164
255,181,89,255,88.7544892497326
255,164,87,255,80.41656509626641
234,128,54,255,89.24110422463943
225,125,40,255,100.76487657139651
255,170,90,255,81.64657565294699
226,163,109,255,51.849367313509354
149,124,128,255,60.11798028114957
152,129,137,255,56.22585709557894
155,135,146,255,54.38356261384482
145,132,142,255,63.479921104217695
163,152,166,255,58.90526743567068
155,147,162,255,61.73918320273626
181,68,150,255,63.960270472252525
202,84,170,255,51.53889835865462
201,86,167,255,48.315430027940884
205,92,172,255,46.52040937947854
206,94,178,255,49.590989920105656
207,95,181,255,51.34483242426759
216,103,193,255,58.54278814699323
223,113,200,255,63.629541137028006
219,116,195,255,57.44906966873331
219,117,193,255,55.36018250323459
205,98,180,255,48.900162768827265
196,78,162,255,53.5311212616502
214,108,182,255,46.31214614900212
234,139,59,255,85.57602699691822
224,161,68,255,81.48705067603538
221,167,67,255,84.64802727638256
237,172,72,255,87.08160626366687
231,164,60,255,91.3402417194527
239,182,69,255,95.68972832350762
238,182,71,255,93.90572959417077
238,180,80,255,86.28624284699016
251,182,89,255,87.35373873911084
255,182,95,255,86.15389981069025
251,152,69,255,86.73085232969824
241,144,67,255,81.73014959056553
255,181,113,255,77.70265137589682
201,145,96,255,48.24537660365338
159,132,137,255,49.58858966781415
154,131,137,255,54.41794198384249
147,127,136,255,61.15745380613954
150,134,144,255,58.91655832346889
156,144,156,255,57.85694498988387
153,145,158,255,61.468454463294464
145,137,152,255,65.40965993179265
187,76,155,255,55.557621552380226
197,86,165,255,47.95781941149716
204,91,171,255,46.62422305861458
207,93,178,255,50.19113603297631
206,92,179,255,51.62862622297031
208,94,182,255,52.73066738534102
218,108,195,255,59.05139236491045
223,119,198,255,60.84669114476074
219,116,195,255,57.44906966873331
223,116,198,255,61.21414504087014
195,81,168,255,54.091418935983555
208,96,178,255,48.32423496425373
209,108,178,255,42.246396817050936
221,152,61,255,83.86573497955702
221,163,64,255,85.37006497947824
236,168,69,255,87.05763805582475
233,164,61,255,91.00139518385193
239,177,68,255,93.55709154551226
236,179,72,255,90.73929046889242
234,178,81,255,82.9929596736441
245,182,87,255,85.76934638193795
255,186,92,255,90.38611238767548
255,170,81,255,87.37868627433508
236,131,50,255,93.79551729928534
246,159,82,255,76.71661660379785
240,175,111,255,65.77774009343646
149,124,130,255,59.77346213404373
141,120,127,255,68.33856905847153
147,131,141,255,61.35283127646377
151,139,149,255,59.52377084898974
161,150,164,255,58.71260431660505
160,152,167,255,61.67153563529261
191,83,159,255,49.38743600145721
199,86,166,255,48.08499361282387
206,88,174,255,50.73045728241605
207,89,177,255,52.10186975054866
202,88,175,255,51.73194171507454
211,99,185,255,52.62711343723336
222,117,199,255,61.80319821224958
222,118,197,255,59.74938920400006
226,119,201,255,64.51482381692728
213,101,185,255,51.82256721120452
181,67,154,255,65.62969770081608
209,100,179,255,46.890406994143795
195,95,159,255,38.15029527011178
216,138,55,255,85.69724334446742
221,158,61,255,85.98696438428172
228,160,61,255,88.09307486823451
238,169,66,255,90.62508201641377
234,171,66,255,90.38402084215659
234,175,73,255,87.03965875156455
232,177,77,255,84.64942368586999
241,183,84,255,86.68710547074969
249,180,79,255,91.35225315256373
255,181,87,255,89.9036380775307
255,158,78,255,84.0083263771865
230,138,55,255,88.10836177514133
255,180,105,255,80.0741638596953
221,170,115,255,52.7932015480303
150,125,129,255,58.94490534473285
153,132,139,255,55.480841532347064
146,129,137,255,62.207293267122274
147,134,144,255,61.873750568616394
161,151,162,255,58.339730087023014
159,151,164,255,60.74827382070266
145,137,152,255,65.40965993179265
176,73,146,255,61.417476982937
189,76,156,255,55.12588757196607
200,80,167,255,53.41489455202511
209,89,176,255,51.38213480517722
202,87,172,255,50.458909387839746
202,90,174,255,49.61799098307703
217,109,194,255,57.661386334420165
218,113,195,255,57.81274995365038
217,110,190,255,53.595657031054785
221,112,193,255,56.72185863192113
193,81,167,255,54.089439213847854
190,75,160,255,57.009979656480304
219,107,181,255,46.69137220539157
179,78,134,255,55.47956467693324
220,154,58,255,87.17559428201459
223,153,55,255,90.11266179997195
239,170,69,255,89.0613890858537
233,168,66,255,88.60693920340397
232,173,71,255,86.88637159853755
231,176,76,255,84.50558926683549
240,182,82,255,86.94812436550554
241,176,72,255,90.68151386423293
255,183,86,255,91.7410234037122
255,168,87,255,82.43192121658339
232,126,50,255,92.49118247053624
223,127,41,255,99.47934585431283
245,164,83,255,77.85949340245539
239,184,120,255,69.39993605723717
189,151,114,255,40.99964103034091
148,127,132,255,60.51261843333174
153,136,144,255,56.321039822836596
140,127,136,255,68.14470784382989
146,136,147,255,63.4710123710367
155,147,160,255,61.033036301135795
162,154,169,255,61.9841829311706
181,68,148,255,63.6570575543547
197,75,162,255,55.97647677164694
212,90,177,255,51.55890463333307
206,88,174,255,50.73045728241605
196,84,168,255,51.43892641869338
208,100,185,255,52.05634117832153
211,106,190,255,54.19130085636241
210,106,185,255,49.497734837799946
220,113,193,255,56.280417479216815
212,104,189,255,54.06647675716554
218,101,179,255,47.41475716732346
200,95,154,255,34.32744332565114
